#Col 1: dimension K: 2
#Col 2: specified s: 1
#Col 3: min n: 50000
#Col 4: max n50000
#Col 5: pas n1
#Col 7: n of trees500

K,s,n,q0,cost
2,1,50000,0.72,732
2,1,50000,0.72,533
2,1,50000,0.72,554
2,1,50000,0.72,576
2,1,50000,0.72,385
2,1,50000,0.72,907
2,1,50000,0.72,746
2,1,50000,0.72,530
2,1,50000,0.72,977
2,1,50000,0.72,1133
2,1,50000,0.72,630
2,1,50000,0.72,866
2,1,50000,0.72,686
2,1,50000,0.72,1434
2,1,50000,0.72,881
2,1,50000,0.72,1079
2,1,50000,0.72,1161
2,1,50000,0.72,326
2,1,50000,0.72,1014
2,1,50000,0.72,755
2,1,50000,0.72,949
2,1,50000,0.72,393
2,1,50000,0.72,995
2,1,50000,0.72,1031
2,1,50000,0.72,1005
2,1,50000,0.72,732
2,1,50000,0.72,873
2,1,50000,0.72,1128
2,1,50000,0.72,734
2,1,50000,0.72,434
2,1,50000,0.72,1343
2,1,50000,0.72,900
2,1,50000,0.72,804
2,1,50000,0.72,1077
2,1,50000,0.72,767
2,1,50000,0.72,1242
2,1,50000,0.72,590
2,1,50000,0.72,697
2,1,50000,0.72,253
2,1,50000,0.72,914
2,1,50000,0.72,986
2,1,50000,0.72,903
2,1,50000,0.72,1012
2,1,50000,0.72,672
2,1,50000,0.72,1029
2,1,50000,0.72,660
2,1,50000,0.72,709
2,1,50000,0.72,462
2,1,50000,0.72,852
2,1,50000,0.72,269
2,1,50000,0.72,753
2,1,50000,0.72,1391
2,1,50000,0.72,854
2,1,50000,0.72,564
2,1,50000,0.72,394
2,1,50000,0.72,779
2,1,50000,0.72,489
2,1,50000,0.72,899
2,1,50000,0.72,1249
2,1,50000,0.72,519
2,1,50000,0.72,623
2,1,50000,0.72,818
2,1,50000,0.72,1093
2,1,50000,0.72,1082
2,1,50000,0.72,983
2,1,50000,0.72,835
2,1,50000,0.72,861
2,1,50000,0.72,875
2,1,50000,0.72,703
2,1,50000,0.72,763
2,1,50000,0.72,255
2,1,50000,0.72,426
2,1,50000,0.72,1003
2,1,50000,0.72,1007
2,1,50000,0.72,585
2,1,50000,0.72,316
2,1,50000,0.72,1150
2,1,50000,0.72,793
2,1,50000,0.72,330
2,1,50000,0.72,406
2,1,50000,0.72,904
2,1,50000,0.72,441
2,1,50000,0.72,964
2,1,50000,0.72,407
2,1,50000,0.72,927
2,1,50000,0.72,602
2,1,50000,0.72,940
2,1,50000,0.72,475
2,1,50000,0.72,497
2,1,50000,0.72,323
2,1,50000,0.72,718
2,1,50000,0.72,1468
2,1,50000,0.72,958
2,1,50000,0.72,669
2,1,50000,0.72,582
2,1,50000,0.72,804
2,1,50000,0.72,971
2,1,50000,0.72,245
2,1,50000,0.72,877
2,1,50000,0.72,892
2,1,50000,0.72,444
2,1,50000,0.72,585
2,1,50000,0.72,636
2,1,50000,0.72,428
2,1,50000,0.72,501
2,1,50000,0.72,404
2,1,50000,0.72,779
2,1,50000,0.72,347
2,1,50000,0.72,1370
2,1,50000,0.72,552
2,1,50000,0.72,658
2,1,50000,0.72,226
2,1,50000,0.72,640
2,1,50000,0.72,473
2,1,50000,0.72,610
2,1,50000,0.72,941
2,1,50000,0.72,651
2,1,50000,0.72,883
2,1,50000,0.72,1293
2,1,50000,0.72,697
2,1,50000,0.72,946
2,1,50000,0.72,1051
2,1,50000,0.72,539
2,1,50000,0.72,784
2,1,50000,0.72,899
2,1,50000,0.72,1218
2,1,50000,0.72,417
2,1,50000,0.72,958
2,1,50000,0.72,752
2,1,50000,0.72,561
2,1,50000,0.72,644
2,1,50000,0.72,428
2,1,50000,0.72,451
2,1,50000,0.72,731
2,1,50000,0.72,534
2,1,50000,0.72,923
2,1,50000,0.72,536
2,1,50000,0.72,702
2,1,50000,0.72,945
2,1,50000,0.72,1011
2,1,50000,0.72,1177
2,1,50000,0.72,726
2,1,50000,0.72,861
2,1,50000,0.72,553
2,1,50000,0.72,679
2,1,50000,0.72,798
2,1,50000,0.72,442
2,1,50000,0.72,837
2,1,50000,0.72,1022
2,1,50000,0.72,440
2,1,50000,0.72,846
2,1,50000,0.72,938
2,1,50000,0.72,1149
2,1,50000,0.72,404
2,1,50000,0.72,583
2,1,50000,0.72,559
2,1,50000,0.72,1160
2,1,50000,0.72,728
2,1,50000,0.72,1327
2,1,50000,0.72,1250
2,1,50000,0.72,583
2,1,50000,0.72,501
2,1,50000,0.72,862
2,1,50000,0.72,696
2,1,50000,0.72,991
2,1,50000,0.72,638
2,1,50000,0.72,602
2,1,50000,0.72,484
2,1,50000,0.72,1028
2,1,50000,0.72,518
2,1,50000,0.72,1275
2,1,50000,0.72,949
2,1,50000,0.72,1075
2,1,50000,0.72,1059
2,1,50000,0.72,629
2,1,50000,0.72,416
2,1,50000,0.72,1031
2,1,50000,0.72,1680
2,1,50000,0.72,684
2,1,50000,0.72,479
2,1,50000,0.72,1174
2,1,50000,0.72,233
2,1,50000,0.72,229
2,1,50000,0.72,531
2,1,50000,0.72,1283
2,1,50000,0.72,630
2,1,50000,0.72,708
2,1,50000,0.72,637
2,1,50000,0.72,866
2,1,50000,0.72,1041
2,1,50000,0.72,1148
2,1,50000,0.72,320
2,1,50000,0.72,1230
2,1,50000,0.72,917
2,1,50000,0.72,588
2,1,50000,0.72,478
2,1,50000,0.72,734
2,1,50000,0.72,615
2,1,50000,0.72,1097
2,1,50000,0.72,849
2,1,50000,0.72,205
2,1,50000,0.72,1060
2,1,50000,0.72,1006
2,1,50000,0.72,399
2,1,50000,0.72,535
2,1,50000,0.72,968
2,1,50000,0.72,667
2,1,50000,0.72,494
2,1,50000,0.72,1167
2,1,50000,0.72,317
2,1,50000,0.72,695
2,1,50000,0.72,651
2,1,50000,0.72,454
2,1,50000,0.72,578
2,1,50000,0.72,989
2,1,50000,0.72,396
2,1,50000,0.72,1034
2,1,50000,0.72,427
2,1,50000,0.72,413
2,1,50000,0.72,320
2,1,50000,0.72,338
2,1,50000,0.72,727
2,1,50000,0.72,182
2,1,50000,0.72,614
2,1,50000,0.72,435
2,1,50000,0.72,931
2,1,50000,0.72,415
2,1,50000,0.72,432
2,1,50000,0.72,790
2,1,50000,0.72,426
2,1,50000,0.72,838
2,1,50000,0.72,304
2,1,50000,0.72,753
2,1,50000,0.72,911
2,1,50000,0.72,1001
2,1,50000,0.72,717
2,1,50000,0.72,424
2,1,50000,0.72,647
2,1,50000,0.72,732
2,1,50000,0.72,154
2,1,50000,0.72,630
2,1,50000,0.72,539
2,1,50000,0.72,436
2,1,50000,0.72,550
2,1,50000,0.72,763
2,1,50000,0.72,1019
2,1,50000,0.72,756
2,1,50000,0.72,523
2,1,50000,0.72,568
2,1,50000,0.72,939
2,1,50000,0.72,375
2,1,50000,0.72,1132
2,1,50000,0.72,786
2,1,50000,0.72,1243
2,1,50000,0.72,868
2,1,50000,0.72,863
2,1,50000,0.72,495
2,1,50000,0.72,378
2,1,50000,0.72,1004
2,1,50000,0.72,637
2,1,50000,0.72,1080
2,1,50000,0.72,459
2,1,50000,0.72,1114
2,1,50000,0.72,415
2,1,50000,0.72,841
2,1,50000,0.72,544
2,1,50000,0.72,914
2,1,50000,0.72,1660
2,1,50000,0.72,629
2,1,50000,0.72,1309
2,1,50000,0.72,661
2,1,50000,0.72,705
2,1,50000,0.72,840
2,1,50000,0.72,360
2,1,50000,0.72,702
2,1,50000,0.72,1074
2,1,50000,0.72,891
2,1,50000,0.72,481
2,1,50000,0.72,785
2,1,50000,0.72,439
2,1,50000,0.72,1004
2,1,50000,0.72,689
2,1,50000,0.72,660
2,1,50000,0.72,734
2,1,50000,0.72,343
2,1,50000,0.72,540
2,1,50000,0.72,329
2,1,50000,0.72,1000
2,1,50000,0.72,1061
2,1,50000,0.72,403
2,1,50000,0.72,333
2,1,50000,0.72,1019
2,1,50000,0.72,363
2,1,50000,0.72,1147
2,1,50000,0.72,352
2,1,50000,0.72,611
2,1,50000,0.72,326
2,1,50000,0.72,663
2,1,50000,0.72,414
2,1,50000,0.72,251
2,1,50000,0.72,848
2,1,50000,0.72,697
2,1,50000,0.72,1104
2,1,50000,0.72,454
2,1,50000,0.72,1107
2,1,50000,0.72,506
2,1,50000,0.72,1149
2,1,50000,0.72,565
2,1,50000,0.72,851
2,1,50000,0.72,154
2,1,50000,0.72,149
2,1,50000,0.72,1147
2,1,50000,0.73,1246
2,1,50000,0.73,477
2,1,50000,0.73,730
2,1,50000,0.73,634
2,1,50000,0.73,914
2,1,50000,0.73,492
2,1,50000,0.73,934
2,1,50000,0.73,511
2,1,50000,0.73,1104
2,1,50000,0.73,986
2,1,50000,0.73,458
2,1,50000,0.73,728
2,1,50000,0.73,813
2,1,50000,0.73,960
2,1,50000,0.73,477
2,1,50000,0.73,1007
2,1,50000,0.73,495
2,1,50000,0.73,508
2,1,50000,0.73,849
2,1,50000,0.73,844
2,1,50000,0.73,1100
2,1,50000,0.73,281
2,1,50000,0.73,887
2,1,50000,0.73,1112
2,1,50000,0.73,925
2,1,50000,0.73,834
2,1,50000,0.73,533
2,1,50000,0.73,1322
2,1,50000,0.73,760
2,1,50000,0.73,869
2,1,50000,0.73,1151
2,1,50000,0.73,1289
2,1,50000,0.73,546
2,1,50000,0.73,1067
2,1,50000,0.73,242
2,1,50000,0.73,744
2,1,50000,0.73,638
2,1,50000,0.73,777
2,1,50000,0.73,989
2,1,50000,0.73,315
2,1,50000,0.73,606
2,1,50000,0.73,701
2,1,50000,0.73,479
2,1,50000,0.73,453
2,1,50000,0.73,1080
2,1,50000,0.73,785
2,1,50000,0.73,1054
2,1,50000,0.73,479
2,1,50000,0.73,808
2,1,50000,0.73,1017
2,1,50000,0.73,898
2,1,50000,0.73,1002
2,1,50000,0.73,520
2,1,50000,0.73,1002
2,1,50000,0.73,747
2,1,50000,0.73,621
2,1,50000,0.73,464
2,1,50000,0.73,1153
2,1,50000,0.73,867
2,1,50000,0.73,332
2,1,50000,0.73,796
2,1,50000,0.73,1015
2,1,50000,0.73,846
2,1,50000,0.73,441
2,1,50000,0.73,1086
2,1,50000,0.73,456
2,1,50000,0.73,963
2,1,50000,0.73,1359
2,1,50000,0.73,964
2,1,50000,0.73,724
2,1,50000,0.73,1350
2,1,50000,0.73,1063
2,1,50000,0.73,1221
2,1,50000,0.73,778
2,1,50000,0.73,984
2,1,50000,0.73,1031
2,1,50000,0.73,536
2,1,50000,0.73,979
2,1,50000,0.73,445
2,1,50000,0.73,1075
2,1,50000,0.73,464
2,1,50000,0.73,632
2,1,50000,0.73,857
2,1,50000,0.73,643
2,1,50000,0.73,1191
2,1,50000,0.73,503
2,1,50000,0.73,186
2,1,50000,0.73,744
2,1,50000,0.73,891
2,1,50000,0.73,894
2,1,50000,0.73,1365
2,1,50000,0.73,498
2,1,50000,0.73,780
2,1,50000,0.73,850
2,1,50000,0.73,318
2,1,50000,0.73,880
2,1,50000,0.73,1193
2,1,50000,0.73,872
2,1,50000,0.73,963
2,1,50000,0.73,563
2,1,50000,0.73,379
2,1,50000,0.73,885
2,1,50000,0.73,231
2,1,50000,0.73,907
2,1,50000,0.73,210
2,1,50000,0.73,687
2,1,50000,0.73,273
2,1,50000,0.73,571
2,1,50000,0.73,867
2,1,50000,0.73,641
2,1,50000,0.73,677
2,1,50000,0.73,559
2,1,50000,0.73,558
2,1,50000,0.73,419
2,1,50000,0.73,735
2,1,50000,0.73,753
2,1,50000,0.73,978
2,1,50000,0.73,675
2,1,50000,0.73,278
2,1,50000,0.73,1024
2,1,50000,0.73,1013
2,1,50000,0.73,508
2,1,50000,0.73,383
2,1,50000,0.73,845
2,1,50000,0.73,763
2,1,50000,0.73,1361
2,1,50000,0.73,387
2,1,50000,0.73,903
2,1,50000,0.73,867
2,1,50000,0.73,666
2,1,50000,0.73,815
2,1,50000,0.73,879
2,1,50000,0.73,432
2,1,50000,0.73,492
2,1,50000,0.73,958
2,1,50000,0.73,630
2,1,50000,0.73,582
2,1,50000,0.73,1147
2,1,50000,0.73,900
2,1,50000,0.73,550
2,1,50000,0.73,653
2,1,50000,0.73,828
2,1,50000,0.73,761
2,1,50000,0.73,462
2,1,50000,0.73,1117
2,1,50000,0.73,784
2,1,50000,0.73,404
2,1,50000,0.73,1016
2,1,50000,0.73,645
2,1,50000,0.73,690
2,1,50000,0.73,801
2,1,50000,0.73,590
2,1,50000,0.73,983
2,1,50000,0.73,685
2,1,50000,0.73,1099
2,1,50000,0.73,752
2,1,50000,0.73,67
2,1,50000,0.73,374
2,1,50000,0.73,638
2,1,50000,0.73,818
2,1,50000,0.73,438
2,1,50000,0.73,863
2,1,50000,0.73,697
2,1,50000,0.73,857
2,1,50000,0.73,788
2,1,50000,0.73,979
2,1,50000,0.73,784
2,1,50000,0.73,373
2,1,50000,0.73,761
2,1,50000,0.73,861
2,1,50000,0.73,941
2,1,50000,0.73,842
2,1,50000,0.73,715
2,1,50000,0.73,560
2,1,50000,0.73,673
2,1,50000,0.73,569
2,1,50000,0.73,687
2,1,50000,0.73,1219
2,1,50000,0.73,386
2,1,50000,0.73,862
2,1,50000,0.73,1188
2,1,50000,0.73,988
2,1,50000,0.73,968
2,1,50000,0.73,1347
2,1,50000,0.73,714
2,1,50000,0.73,406
2,1,50000,0.73,933
2,1,50000,0.73,872
2,1,50000,0.73,462
2,1,50000,0.73,654
2,1,50000,0.73,253
2,1,50000,0.73,518
2,1,50000,0.73,582
2,1,50000,0.73,639
2,1,50000,0.73,981
2,1,50000,0.73,484
2,1,50000,0.73,599
2,1,50000,0.73,773
2,1,50000,0.73,325
2,1,50000,0.73,1082
2,1,50000,0.73,203
2,1,50000,0.73,837
2,1,50000,0.73,744
2,1,50000,0.73,839
2,1,50000,0.73,474
2,1,50000,0.73,665
2,1,50000,0.73,959
2,1,50000,0.73,544
2,1,50000,0.73,766
2,1,50000,0.73,414
2,1,50000,0.73,325
2,1,50000,0.73,463
2,1,50000,0.73,1038
2,1,50000,0.73,1132
2,1,50000,0.73,902
2,1,50000,0.73,765
2,1,50000,0.73,994
2,1,50000,0.73,674
2,1,50000,0.73,1153
2,1,50000,0.73,1159
2,1,50000,0.73,817
2,1,50000,0.73,813
2,1,50000,0.73,813
2,1,50000,0.73,645
2,1,50000,0.73,779
2,1,50000,0.73,1086
2,1,50000,0.73,204
2,1,50000,0.73,636
2,1,50000,0.73,539
2,1,50000,0.73,723
2,1,50000,0.73,724
2,1,50000,0.73,513
2,1,50000,0.73,649
2,1,50000,0.73,791
2,1,50000,0.73,990
2,1,50000,0.73,821
2,1,50000,0.73,675
2,1,50000,0.73,1138
2,1,50000,0.73,733
2,1,50000,0.73,1488
2,1,50000,0.73,925
2,1,50000,0.73,964
2,1,50000,0.73,608
2,1,50000,0.73,834
2,1,50000,0.73,851
2,1,50000,0.73,944
2,1,50000,0.73,872
2,1,50000,0.73,1062
2,1,50000,0.73,695
2,1,50000,0.73,974
2,1,50000,0.73,482
2,1,50000,0.73,689
2,1,50000,0.73,427
2,1,50000,0.73,761
2,1,50000,0.73,971
2,1,50000,0.73,676
2,1,50000,0.73,830
2,1,50000,0.73,817
2,1,50000,0.73,1305
2,1,50000,0.73,1325
2,1,50000,0.73,391
2,1,50000,0.73,898
2,1,50000,0.73,561
2,1,50000,0.73,447
2,1,50000,0.73,1267
2,1,50000,0.73,770
2,1,50000,0.73,1323
2,1,50000,0.73,901
2,1,50000,0.73,706
2,1,50000,0.73,1056
2,1,50000,0.73,662
2,1,50000,0.73,514
2,1,50000,0.73,1319
2,1,50000,0.73,901
2,1,50000,0.73,323
2,1,50000,0.73,893
2,1,50000,0.73,1051
2,1,50000,0.73,883
2,1,50000,0.73,958
2,1,50000,0.73,726
2,1,50000,0.73,604
2,1,50000,0.73,974
2,1,50000,0.73,640
2,1,50000,0.73,813
2,1,50000,0.73,1137
2,1,50000,0.73,924
2,1,50000,0.73,1342
2,1,50000,0.73,537
2,1,50000,0.73,774
2,1,50000,0.73,903
2,1,50000,0.73,651
2,1,50000,0.73,805
2,1,50000,0.73,324
2,1,50000,0.73,909
2,1,50000,0.73,1216
2,1,50000,0.73,1817
2,1,50000,0.73,422
2,1,50000,0.73,379
2,1,50000,0.73,765
2,1,50000,0.73,597
2,1,50000,0.73,502
2,1,50000,0.73,477
2,1,50000,0.73,716
2,1,50000,0.73,883
2,1,50000,0.73,422
2,1,50000,0.73,478
2,1,50000,0.73,1106
2,1,50000,0.73,551
2,1,50000,0.73,869
2,1,50000,0.73,549
2,1,50000,0.73,716
2,1,50000,0.73,1090
2,1,50000,0.73,465
2,1,50000,0.73,805
2,1,50000,0.73,427
2,1,50000,0.73,853
2,1,50000,0.73,619
2,1,50000,0.73,726
2,1,50000,0.73,465
2,1,50000,0.73,536
2,1,50000,0.73,1328
2,1,50000,0.73,951
2,1,50000,0.73,656
2,1,50000,0.73,651
2,1,50000,0.73,740
2,1,50000,0.73,590
2,1,50000,0.73,1137
2,1,50000,0.73,828
2,1,50000,0.73,392
2,1,50000,0.73,497
2,1,50000,0.73,1576
2,1,50000,0.73,426
2,1,50000,0.73,375
2,1,50000,0.73,759
2,1,50000,0.73,649
2,1,50000,0.73,722
2,1,50000,0.73,896
2,1,50000,0.73,960
2,1,50000,0.73,496
2,1,50000,0.73,672
2,1,50000,0.73,685
2,1,50000,0.73,702
2,1,50000,0.73,1055
2,1,50000,0.73,470
2,1,50000,0.73,817
2,1,50000,0.73,964
2,1,50000,0.73,685
2,1,50000,0.73,409
2,1,50000,0.73,840
2,1,50000,0.73,805
2,1,50000,0.73,584
2,1,50000,0.73,870
2,1,50000,0.73,759
2,1,50000,0.73,1236
2,1,50000,0.73,683
2,1,50000,0.73,477
2,1,50000,0.73,579
2,1,50000,0.73,725
2,1,50000,0.73,803
2,1,50000,0.73,504
2,1,50000,0.73,519
2,1,50000,0.73,1167
2,1,50000,0.73,1221
2,1,50000,0.73,249
2,1,50000,0.73,443
2,1,50000,0.73,555
2,1,50000,0.73,677
2,1,50000,0.73,611
2,1,50000,0.73,806
2,1,50000,0.73,1140
2,1,50000,0.73,653
2,1,50000,0.73,732
2,1,50000,0.73,505
2,1,50000,0.73,538
2,1,50000,0.73,1596
2,1,50000,0.73,400
2,1,50000,0.73,1446
2,1,50000,0.73,1643
2,1,50000,0.73,900
2,1,50000,0.73,907
2,1,50000,0.73,653
2,1,50000,0.73,1003
2,1,50000,0.73,735
2,1,50000,0.73,853
2,1,50000,0.73,712
2,1,50000,0.73,679
2,1,50000,0.73,525
2,1,50000,0.73,913
2,1,50000,0.73,1150
2,1,50000,0.73,1046
2,1,50000,0.73,543
2,1,50000,0.73,474
2,1,50000,0.73,936
2,1,50000,0.73,1159
2,1,50000,0.73,478
2,1,50000,0.73,422
2,1,50000,0.73,667
2,1,50000,0.73,822
2,1,50000,0.73,594
2,1,50000,0.73,886
2,1,50000,0.73,624
2,1,50000,0.73,276
2,1,50000,0.73,755
2,1,50000,0.73,769
2,1,50000,0.73,1114
2,1,50000,0.73,1049
2,1,50000,0.73,498
2,1,50000,0.73,883
2,1,50000,0.73,908
2,1,50000,0.73,660
2,1,50000,0.73,776
2,1,50000,0.73,345
2,1,50000,0.73,1275
2,1,50000,0.73,1058
2,1,50000,0.73,459
2,1,50000,0.73,1122
2,1,50000,0.73,508
2,1,50000,0.73,564
2,1,50000,0.73,947
2,1,50000,0.73,839
2,1,50000,0.73,489
2,1,50000,0.73,589
2,1,50000,0.73,452
2,1,50000,0.73,948
2,1,50000,0.73,160
2,1,50000,0.73,944
2,1,50000,0.73,947
2,1,50000,0.73,1325
2,1,50000,0.73,907
2,1,50000,0.73,630
2,1,50000,0.73,544
2,1,50000,0.73,565
2,1,50000,0.73,675
2,1,50000,0.73,503
2,1,50000,0.73,903
2,1,50000,0.73,1264
2,1,50000,0.73,980
2,1,50000,0.73,762
2,1,50000,0.73,707
2,1,50000,0.73,991
2,1,50000,0.73,599
2,1,50000,0.73,1004
2,1,50000,0.73,1063
2,1,50000,0.73,476
2,1,50000,0.73,680
2,1,50000,0.73,608
2,1,50000,0.73,761
2,1,50000,0.73,721
2,1,50000,0.73,383
2,1,50000,0.73,865
2,1,50000,0.73,938
2,1,50000,0.73,1075
2,1,50000,0.73,448
2,1,50000,0.73,527
2,1,50000,0.73,658
2,1,50000,0.73,1062
2,1,50000,0.73,532
2,1,50000,0.73,575
2,1,50000,0.73,833
2,1,50000,0.73,382
2,1,50000,0.73,533
2,1,50000,0.73,1118
2,1,50000,0.73,407
2,1,50000,0.73,737
2,1,50000,0.73,1119
2,1,50000,0.73,1039
2,1,50000,0.73,952
2,1,50000,0.73,579
2,1,50000,0.73,752
2,1,50000,0.73,653
2,1,50000,0.73,575
2,1,50000,0.73,629
2,1,50000,0.73,982
2,1,50000,0.73,822
2,1,50000,0.73,1081
2,1,50000,0.73,721
2,1,50000,0.73,537
2,1,50000,0.73,892
2,1,50000,0.73,941
2,1,50000,0.73,1210
2,1,50000,0.73,739
2,1,50000,0.73,476
2,1,50000,0.73,1001
2,1,50000,0.73,832
2,1,50000,0.73,1068
2,1,50000,0.73,827
2,1,50000,0.73,609
2,1,50000,0.73,885
2,1,50000,0.73,295
2,1,50000,0.73,563
2,1,50000,0.73,1001
2,1,50000,0.73,804
2,1,50000,0.73,545
2,1,50000,0.73,693
2,1,50000,0.73,491
2,1,50000,0.73,501
2,1,50000,0.73,955
2,1,50000,0.73,491
2,1,50000,0.73,1048
2,1,50000,0.73,309
2,1,50000,0.74,867
2,1,50000,0.74,837
2,1,50000,0.74,855
2,1,50000,0.74,679
2,1,50000,0.74,1444
2,1,50000,0.74,1185
2,1,50000,0.74,922
2,1,50000,0.74,631
2,1,50000,0.74,1037
2,1,50000,0.74,716
2,1,50000,0.74,880
2,1,50000,0.74,843
2,1,50000,0.74,547
2,1,50000,0.74,1046
2,1,50000,0.74,749
2,1,50000,0.74,682
2,1,50000,0.74,583
2,1,50000,0.74,681
2,1,50000,0.74,1043
2,1,50000,0.74,1231
2,1,50000,0.74,616
2,1,50000,0.74,760
2,1,50000,0.74,888
2,1,50000,0.74,1202
2,1,50000,0.74,604
2,1,50000,0.74,732
2,1,50000,0.74,463
2,1,50000,0.74,400
2,1,50000,0.74,783
2,1,50000,0.74,534
2,1,50000,0.74,789
2,1,50000,0.74,1039
2,1,50000,0.74,725
2,1,50000,0.74,1071
2,1,50000,0.74,950
2,1,50000,0.74,644
2,1,50000,0.74,802
2,1,50000,0.74,1131
2,1,50000,0.74,907
2,1,50000,0.74,806
2,1,50000,0.74,400
2,1,50000,0.74,1022
2,1,50000,0.74,1288
2,1,50000,0.74,778
2,1,50000,0.74,707
2,1,50000,0.74,930
2,1,50000,0.74,1035
2,1,50000,0.74,516
2,1,50000,0.74,458
2,1,50000,0.74,875
2,1,50000,0.74,753
2,1,50000,0.74,1290
2,1,50000,0.74,1267
2,1,50000,0.74,679
2,1,50000,0.74,413
2,1,50000,0.74,846
2,1,50000,0.74,747
2,1,50000,0.74,691
2,1,50000,0.74,861
2,1,50000,0.74,684
2,1,50000,0.74,748
2,1,50000,0.74,1073
2,1,50000,0.74,529
2,1,50000,0.74,958
2,1,50000,0.74,684
2,1,50000,0.74,1261
2,1,50000,0.74,456
2,1,50000,0.74,666
2,1,50000,0.74,1039
2,1,50000,0.74,699
2,1,50000,0.74,1089
2,1,50000,0.74,600
2,1,50000,0.74,385
2,1,50000,0.74,814
2,1,50000,0.74,543
2,1,50000,0.74,325
2,1,50000,0.74,997
2,1,50000,0.74,713
2,1,50000,0.74,457
2,1,50000,0.74,379
2,1,50000,0.74,560
2,1,50000,0.74,474
2,1,50000,0.74,713
2,1,50000,0.74,791
2,1,50000,0.74,914
2,1,50000,0.74,555
2,1,50000,0.74,940
2,1,50000,0.74,1190
2,1,50000,0.74,1424
2,1,50000,0.74,806
2,1,50000,0.74,1241
2,1,50000,0.74,529
2,1,50000,0.74,703
2,1,50000,0.74,473
2,1,50000,0.74,454
2,1,50000,0.74,455
2,1,50000,0.74,745
2,1,50000,0.74,690
2,1,50000,0.74,904
2,1,50000,0.74,723
2,1,50000,0.74,927
2,1,50000,0.74,465
2,1,50000,0.74,840
2,1,50000,0.74,942
2,1,50000,0.74,624
2,1,50000,0.74,1021
2,1,50000,0.74,1120
2,1,50000,0.74,1161
2,1,50000,0.74,1347
2,1,50000,0.74,844
2,1,50000,0.74,858
2,1,50000,0.74,727
2,1,50000,0.74,849
2,1,50000,0.74,745
2,1,50000,0.74,950
2,1,50000,0.74,464
2,1,50000,0.74,817
2,1,50000,0.74,626
2,1,50000,0.74,617
2,1,50000,0.74,275
2,1,50000,0.74,833
2,1,50000,0.74,658
2,1,50000,0.74,765
2,1,50000,0.74,981
2,1,50000,0.74,611
2,1,50000,0.74,853
2,1,50000,0.74,731
2,1,50000,0.74,270
2,1,50000,0.74,763
2,1,50000,0.74,1003
2,1,50000,0.74,861
2,1,50000,0.74,648
2,1,50000,0.74,434
2,1,50000,0.74,1274
2,1,50000,0.74,732
2,1,50000,0.74,916
2,1,50000,0.74,1081
2,1,50000,0.74,687
2,1,50000,0.74,830
2,1,50000,0.74,844
2,1,50000,0.74,629
2,1,50000,0.74,715
2,1,50000,0.74,788
2,1,50000,0.74,945
2,1,50000,0.74,747
2,1,50000,0.74,1181
2,1,50000,0.74,153
2,1,50000,0.74,343
2,1,50000,0.74,717
2,1,50000,0.74,1578
2,1,50000,0.74,1044
2,1,50000,0.74,920
2,1,50000,0.74,625
2,1,50000,0.74,701
2,1,50000,0.74,838
2,1,50000,0.74,1288
2,1,50000,0.74,995
2,1,50000,0.74,634
2,1,50000,0.74,286
2,1,50000,0.74,910
2,1,50000,0.74,975
2,1,50000,0.74,638
2,1,50000,0.74,1050
2,1,50000,0.74,1059
2,1,50000,0.74,454
2,1,50000,0.74,605
2,1,50000,0.74,809
2,1,50000,0.74,916
2,1,50000,0.74,628
2,1,50000,0.74,512
2,1,50000,0.74,375
2,1,50000,0.74,733
2,1,50000,0.74,1343
2,1,50000,0.74,810
2,1,50000,0.74,232
2,1,50000,0.74,544
2,1,50000,0.74,434
2,1,50000,0.74,351
2,1,50000,0.74,640
2,1,50000,0.74,580
2,1,50000,0.74,957
2,1,50000,0.74,481
2,1,50000,0.74,1235
2,1,50000,0.74,1141
2,1,50000,0.74,1092
2,1,50000,0.74,948
2,1,50000,0.74,511
2,1,50000,0.74,855
2,1,50000,0.74,362
2,1,50000,0.74,475
2,1,50000,0.74,810
2,1,50000,0.74,685
2,1,50000,0.74,424
2,1,50000,0.74,1199
2,1,50000,0.74,398
2,1,50000,0.74,657
2,1,50000,0.74,359
2,1,50000,0.74,986
2,1,50000,0.74,534
2,1,50000,0.74,1114
2,1,50000,0.74,849
2,1,50000,0.74,678
2,1,50000,0.74,625
2,1,50000,0.74,1023
2,1,50000,0.74,800
2,1,50000,0.74,747
2,1,50000,0.74,1016
2,1,50000,0.74,362
2,1,50000,0.74,694
2,1,50000,0.74,545
2,1,50000,0.74,1108
2,1,50000,0.74,518
2,1,50000,0.74,1049
2,1,50000,0.74,364
2,1,50000,0.74,1134
2,1,50000,0.74,933
2,1,50000,0.74,907
2,1,50000,0.74,682
2,1,50000,0.74,1004
2,1,50000,0.74,452
2,1,50000,0.74,695
2,1,50000,0.74,993
2,1,50000,0.74,698
2,1,50000,0.74,1062
2,1,50000,0.74,463
2,1,50000,0.74,163
2,1,50000,0.74,1015
2,1,50000,0.74,815
2,1,50000,0.74,588
2,1,50000,0.74,644
2,1,50000,0.74,165
2,1,50000,0.74,601
2,1,50000,0.74,556
2,1,50000,0.74,580
2,1,50000,0.74,519
2,1,50000,0.74,308
2,1,50000,0.74,691
2,1,50000,0.74,541
2,1,50000,0.74,831
2,1,50000,0.74,1103
2,1,50000,0.74,573
2,1,50000,0.74,1337
