#Col 1: dimension K: 2
#Col 2: specified s: 1
#Col 3: min n: 10000
#Col 4: max n50000
#Col 5: pas n5000
#Col 7: n of trees100

K,s,n,q0,cost
2,1,40000,0.2,352
2,1,40000,0.2,864
2,1,40000,0.3,184
2,1,40000,0.3,997
2,1,40000,0.3,487
2,1,40000,0.3,801
2,1,40000,0.3,426
2,1,40000,0.3,725
2,1,40000,0.3,824
2,1,40000,0.3,816
2,1,40000,0.3,789
2,1,40000,0.3,535
2,1,40000,0.3,250
2,1,40000,0.3,624
2,1,40000,0.3,198
2,1,40000,0.3,781
2,1,40000,0.3,608
2,1,40000,0.3,715
2,1,40000,0.3,715
2,1,40000,0.3,1112
2,1,40000,0.3,677
2,1,40000,0.3,961
2,1,40000,0.3,578
2,1,40000,0.3,487
2,1,40000,0.3,818
2,1,40000,0.3,509
2,1,40000,0.3,894
2,1,40000,0.3,799
2,1,40000,0.3,1183
2,1,40000,0.3,1126
2,1,40000,0.3,894
2,1,40000,0.3,426
2,1,40000,0.3,500
2,1,40000,0.3,373
2,1,40000,0.3,762
2,1,40000,0.3,585
2,1,40000,0.3,685
2,1,40000,0.3,642
2,1,40000,0.3,1200
2,1,40000,0.3,558
2,1,40000,0.3,1149
2,1,40000,0.3,827
2,1,40000,0.3,227
2,1,40000,0.3,535
2,1,40000,0.3,1054
2,1,40000,0.3,539
2,1,40000,0.3,653
2,1,40000,0.3,507
2,1,40000,0.3,316
2,1,40000,0.3,819
2,1,40000,0.3,821
2,1,40000,0.3,293
2,1,40000,0.3,1286
2,1,40000,0.3,494
2,1,40000,0.3,407
2,1,40000,0.3,514
2,1,40000,0.3,358
2,1,40000,0.3,221
2,1,40000,0.3,552
2,1,40000,0.3,706
2,1,40000,0.3,552
2,1,40000,0.3,865
2,1,40000,0.3,745
2,1,40000,0.3,192
2,1,40000,0.3,639
2,1,40000,0.3,510
2,1,40000,0.3,649
2,1,40000,0.3,605
2,1,40000,0.3,836
2,1,40000,0.3,754
2,1,40000,0.3,691
2,1,40000,0.3,938
2,1,40000,0.3,563
2,1,40000,0.3,653
2,1,40000,0.3,661
2,1,40000,0.3,738
2,1,40000,0.3,531
2,1,40000,0.3,397
2,1,40000,0.3,948
2,1,40000,0.3,1124
2,1,40000,0.3,1157
2,1,40000,0.3,656
2,1,40000,0.3,632
2,1,40000,0.3,1112
2,1,40000,0.3,837
2,1,40000,0.3,482
2,1,40000,0.3,947
2,1,40000,0.3,607
2,1,40000,0.3,802
2,1,40000,0.3,818
2,1,40000,0.3,458
2,1,40000,0.3,87
2,1,40000,0.3,330
2,1,40000,0.3,1030
2,1,40000,0.3,1039
2,1,40000,0.3,704
2,1,40000,0.3,1040
2,1,40000,0.3,244
2,1,40000,0.3,897
2,1,40000,0.3,732
2,1,40000,0.3,864
2,1,40000,0.3,720
2,1,40000,0.4,977
2,1,40000,0.4,543
2,1,40000,0.4,669
2,1,40000,0.4,841
2,1,40000,0.4,966
2,1,40000,0.4,236
2,1,40000,0.4,617
2,1,40000,0.4,793
2,1,40000,0.4,678
2,1,40000,0.4,547
2,1,40000,0.4,835
2,1,40000,0.4,477
2,1,40000,0.4,827
2,1,40000,0.4,814
2,1,40000,0.4,545
2,1,40000,0.4,309
2,1,40000,0.4,461
2,1,40000,0.4,856
2,1,40000,0.4,1520
2,1,40000,0.4,872
2,1,40000,0.4,933
2,1,40000,0.4,928
2,1,40000,0.4,737
2,1,40000,0.4,969
2,1,40000,0.4,578
2,1,40000,0.4,881
2,1,40000,0.4,466
2,1,40000,0.4,507
2,1,40000,0.4,1043
2,1,40000,0.4,436
2,1,40000,0.4,586
2,1,40000,0.4,694
2,1,40000,0.4,536
2,1,40000,0.4,887
2,1,40000,0.4,711
2,1,40000,0.4,541
2,1,40000,0.4,289
2,1,40000,0.4,654
2,1,40000,0.4,959
2,1,40000,0.4,978
2,1,40000,0.4,1319
2,1,40000,0.4,484
2,1,40000,0.4,859
2,1,40000,0.4,654
2,1,40000,0.4,438
2,1,40000,0.4,684
2,1,40000,0.4,621
2,1,40000,0.4,1149
2,1,40000,0.4,412
2,1,40000,0.4,654
2,1,40000,0.4,886
2,1,40000,0.4,1030
2,1,40000,0.4,1129
2,1,40000,0.4,1103
2,1,40000,0.4,562
2,1,40000,0.4,665
2,1,40000,0.4,688
2,1,40000,0.4,1154
2,1,40000,0.4,429
2,1,40000,0.4,976
2,1,40000,0.4,529
2,1,40000,0.4,381
2,1,40000,0.4,1311
2,1,40000,0.4,672
2,1,40000,0.4,874
2,1,40000,0.4,762
2,1,40000,0.4,961
2,1,40000,0.4,713
2,1,40000,0.4,642
2,1,40000,0.4,669
2,1,40000,0.4,333
2,1,40000,0.4,248
2,1,40000,0.4,631
2,1,40000,0.4,527
2,1,40000,0.4,1108
2,1,40000,0.4,1115
2,1,40000,0.4,382
2,1,40000,0.4,302
2,1,40000,0.4,677
2,1,40000,0.4,660
2,1,40000,0.4,379
2,1,40000,0.4,701
2,1,40000,0.4,717
2,1,40000,0.4,407
2,1,40000,0.4,636
2,1,40000,0.4,1026
2,1,40000,0.4,438
2,1,40000,0.4,894
2,1,40000,0.4,1115
2,1,40000,0.4,917
2,1,40000,0.4,382
2,1,40000,0.4,557
2,1,40000,0.4,703
2,1,40000,0.4,821
2,1,40000,0.4,1123
2,1,40000,0.4,393
2,1,40000,0.4,1035
2,1,40000,0.4,1046
2,1,40000,0.4,811
2,1,40000,0.4,427
2,1,40000,0.5,936
2,1,40000,0.5,474
2,1,40000,0.5,678
2,1,40000,0.5,877
2,1,40000,0.5,584
2,1,40000,0.5,779
2,1,40000,0.5,156
2,1,40000,0.5,945
2,1,40000,0.5,1106
2,1,40000,0.5,451
2,1,40000,0.5,947
2,1,40000,0.5,787
2,1,40000,0.5,660
2,1,40000,0.5,833
2,1,40000,0.5,586
2,1,40000,0.5,921
2,1,40000,0.5,1127
2,1,40000,0.5,488
2,1,40000,0.5,776
2,1,40000,0.5,1085
2,1,40000,0.5,852
2,1,40000,0.5,385
2,1,40000,0.5,421
2,1,40000,0.5,880
2,1,40000,0.5,857
2,1,40000,0.5,759
2,1,40000,0.5,1020
2,1,40000,0.5,406
2,1,40000,0.5,82
2,1,40000,0.5,755
2,1,40000,0.5,291
2,1,40000,0.5,650
2,1,40000,0.5,1147
2,1,40000,0.5,97
2,1,40000,0.5,476
2,1,40000,0.5,682
2,1,40000,0.5,580
2,1,40000,0.5,521
2,1,40000,0.5,725
2,1,40000,0.5,491
2,1,40000,0.5,866
2,1,40000,0.5,502
2,1,40000,0.5,916
2,1,40000,0.5,1008
2,1,40000,0.5,467
2,1,40000,0.5,1010
2,1,40000,0.5,954
2,1,40000,0.5,891
2,1,40000,0.5,639
2,1,40000,0.5,690
2,1,40000,0.5,584
2,1,40000,0.5,768
2,1,40000,0.5,862
2,1,40000,0.5,444
2,1,40000,0.5,318
2,1,40000,0.5,469
2,1,40000,0.5,877
2,1,40000,0.5,594
2,1,40000,0.5,533
2,1,40000,0.5,795
2,1,40000,0.5,547
2,1,40000,0.5,1012
2,1,40000,0.5,872
2,1,40000,0.5,426
2,1,40000,0.5,476
2,1,40000,0.5,997
2,1,40000,0.5,924
2,1,40000,0.5,1042
2,1,40000,0.5,815
2,1,40000,0.5,509
2,1,40000,0.5,495
2,1,40000,0.5,837
2,1,40000,0.5,462
2,1,40000,0.5,574
2,1,40000,0.5,383
2,1,40000,0.5,482
2,1,40000,0.5,927
2,1,40000,0.5,913
2,1,40000,0.5,567
2,1,40000,0.5,465
2,1,40000,0.5,327
2,1,40000,0.5,678
2,1,40000,0.5,524
2,1,40000,0.5,395
2,1,40000,0.5,941
2,1,40000,0.5,338
2,1,40000,0.5,642
2,1,40000,0.5,757
2,1,40000,0.5,668
2,1,40000,0.5,533
2,1,40000,0.5,301
2,1,40000,0.5,616
2,1,40000,0.5,419
2,1,40000,0.5,752
2,1,40000,0.5,1016
2,1,40000,0.5,532
2,1,40000,0.5,651
2,1,40000,0.5,615
2,1,40000,0.5,501
2,1,40000,0.5,403
2,1,45000,0.1,880
2,1,45000,0.1,517
2,1,45000,0.1,516
2,1,45000,0.1,494
2,1,45000,0.1,1264
2,1,45000,0.1,1096
2,1,45000,0.1,535
2,1,45000,0.1,501
2,1,45000,0.1,419
2,1,45000,0.1,495
2,1,45000,0.1,591
2,1,45000,0.1,1088
2,1,45000,0.1,715
2,1,45000,0.1,882
2,1,45000,0.1,397
2,1,45000,0.1,428
2,1,45000,0.1,387
2,1,45000,0.1,343
2,1,45000,0.1,397
2,1,45000,0.1,288
2,1,45000,0.1,372
2,1,45000,0.1,598
2,1,45000,0.1,729
2,1,45000,0.1,854
2,1,45000,0.1,633
2,1,45000,0.1,544
2,1,45000,0.1,827
2,1,45000,0.1,732
2,1,45000,0.1,347
2,1,45000,0.1,437
2,1,45000,0.1,465
2,1,45000,0.1,559
2,1,45000,0.1,244
2,1,45000,0.1,379
2,1,45000,0.1,346
2,1,45000,0.1,388
2,1,45000,0.1,526
2,1,45000,0.1,461
2,1,45000,0.1,471
2,1,45000,0.1,386
2,1,45000,0.1,392
2,1,45000,0.1,542
2,1,45000,0.1,693
2,1,45000,0.1,795
2,1,45000,0.1,479
2,1,45000,0.1,728
2,1,45000,0.1,581
2,1,45000,0.1,932
2,1,45000,0.1,734
2,1,45000,0.1,672
2,1,45000,0.1,356
2,1,45000,0.1,571
2,1,45000,0.1,322
2,1,45000,0.1,609
2,1,45000,0.1,607
2,1,45000,0.1,696
2,1,45000,0.1,983
2,1,45000,0.1,646
2,1,45000,0.1,1104
2,1,45000,0.1,896
2,1,45000,0.1,747
2,1,45000,0.1,728
2,1,45000,0.1,428
2,1,45000,0.1,598
2,1,45000,0.1,646
2,1,45000,0.1,898
2,1,45000,0.1,485
2,1,45000,0.1,602
2,1,45000,0.1,311
2,1,45000,0.1,380
2,1,45000,0.1,468
2,1,45000,0.1,565
2,1,45000,0.1,519
2,1,45000,0.1,966
2,1,45000,0.1,591
2,1,45000,0.1,647
2,1,45000,0.1,570
2,1,45000,0.1,548
2,1,45000,0.1,695
2,1,45000,0.1,688
2,1,45000,0.1,322
2,1,45000,0.1,787
2,1,45000,0.1,310
2,1,45000,0.1,299
2,1,45000,0.1,605
2,1,45000,0.1,749
2,1,45000,0.1,399
2,1,45000,0.1,229
2,1,45000,0.1,985
2,1,45000,0.1,561
2,1,45000,0.1,314
2,1,45000,0.1,886
2,1,45000,0.1,502
2,1,45000,0.1,241
2,1,45000,0.1,936
2,1,45000,0.1,646
2,1,45000,0.1,455
2,1,45000,0.1,406
2,1,45000,0.1,537
2,1,45000,0.1,415
2,1,45000,0.2,566
2,1,45000,0.2,247
2,1,45000,0.2,793
2,1,45000,0.2,423
2,1,45000,0.2,668
2,1,45000,0.2,721
2,1,45000,0.2,507
2,1,45000,0.2,459
2,1,45000,0.2,455
2,1,45000,0.2,756
2,1,45000,0.2,563
2,1,45000,0.2,722
2,1,45000,0.2,324
2,1,45000,0.2,516
2,1,45000,0.2,424
2,1,45000,0.2,502
2,1,45000,0.2,816
2,1,45000,0.2,878
2,1,45000,0.2,1081
2,1,45000,0.2,366
2,1,45000,0.2,653
2,1,45000,0.2,607
2,1,45000,0.2,565
2,1,45000,0.2,531
2,1,45000,0.2,221
2,1,45000,0.2,486
2,1,45000,0.2,457
2,1,45000,0.2,912
2,1,45000,0.2,1062
2,1,45000,0.2,557
2,1,45000,0.2,458
2,1,45000,0.2,556
2,1,45000,0.2,521
2,1,45000,0.2,879
2,1,45000,0.2,750
2,1,45000,0.2,927
2,1,45000,0.2,1099
2,1,45000,0.2,542
2,1,45000,0.2,868
2,1,45000,0.2,949
2,1,45000,0.2,446
2,1,45000,0.2,470
2,1,45000,0.2,1003
2,1,45000,0.2,781
2,1,45000,0.2,900
2,1,45000,0.2,269
2,1,45000,0.2,545
2,1,45000,0.2,426
2,1,45000,0.2,758
2,1,45000,0.2,1068
2,1,45000,0.2,984
2,1,45000,0.2,774
2,1,45000,0.2,302
2,1,45000,0.2,1167
2,1,45000,0.2,659
2,1,45000,0.2,546
2,1,45000,0.2,345
2,1,45000,0.2,868
2,1,45000,0.2,681
2,1,45000,0.2,356
2,1,45000,0.2,492
2,1,45000,0.2,1492
2,1,45000,0.2,993
2,1,45000,0.2,502
2,1,45000,0.2,971
2,1,45000,0.2,736
2,1,45000,0.2,805
2,1,45000,0.2,595
2,1,45000,0.2,424
2,1,45000,0.2,713
2,1,45000,0.2,979
2,1,45000,0.2,941
2,1,45000,0.2,852
2,1,45000,0.2,641
2,1,45000,0.2,301
2,1,45000,0.2,261
2,1,45000,0.2,1168
2,1,45000,0.2,717
2,1,45000,0.2,837
2,1,45000,0.2,416
2,1,45000,0.2,256
2,1,45000,0.2,1058
2,1,45000,0.2,839
2,1,45000,0.2,789
2,1,45000,0.2,1416
2,1,45000,0.2,496
2,1,45000,0.2,827
2,1,45000,0.2,396
2,1,45000,0.2,766
2,1,45000,0.2,485
2,1,45000,0.2,779
2,1,45000,0.2,564
2,1,45000,0.2,459
2,1,45000,0.2,788
2,1,45000,0.2,546
2,1,45000,0.2,350
2,1,45000,0.2,809
2,1,45000,0.2,345
2,1,45000,0.2,360
2,1,45000,0.2,715
2,1,45000,0.3,336
2,1,45000,0.3,1039
2,1,45000,0.3,754
2,1,45000,0.3,696
2,1,45000,0.3,785
2,1,45000,0.3,750
2,1,45000,0.3,781
2,1,45000,0.3,745
2,1,45000,0.3,469
2,1,45000,0.3,322
2,1,45000,0.3,880
2,1,45000,0.3,611
2,1,45000,0.3,655
2,1,45000,0.3,472
2,1,45000,0.3,675
2,1,45000,0.3,386
2,1,45000,0.3,391
2,1,45000,0.3,454
2,1,45000,0.3,701
2,1,45000,0.3,905
2,1,45000,0.3,990
2,1,45000,0.3,413
2,1,45000,0.3,576
2,1,45000,0.3,655
2,1,45000,0.3,586
2,1,45000,0.3,559
2,1,45000,0.3,768
2,1,45000,0.3,756
2,1,45000,0.3,703
2,1,45000,0.3,900
2,1,45000,0.3,712
2,1,45000,0.3,565
2,1,45000,0.3,523
2,1,45000,0.3,789
2,1,45000,0.3,250
2,1,45000,0.3,766
2,1,45000,0.3,1065
2,1,45000,0.3,863
2,1,45000,0.3,522
2,1,45000,0.3,487
2,1,45000,0.3,290
2,1,45000,0.3,942
2,1,45000,0.3,862
2,1,45000,0.3,1365
2,1,45000,0.3,1085
2,1,45000,0.3,583
2,1,45000,0.3,974
2,1,45000,0.3,1180
2,1,45000,0.3,453
2,1,45000,0.3,1055
2,1,45000,0.3,603
2,1,45000,0.3,1002
2,1,45000,0.3,955
2,1,45000,0.3,716
2,1,45000,0.3,939
2,1,45000,0.3,1151
2,1,45000,0.3,732
2,1,45000,0.3,680
2,1,45000,0.3,570
2,1,45000,0.3,799
2,1,45000,0.3,900
2,1,45000,0.3,775
2,1,45000,0.3,686
2,1,45000,0.3,362
2,1,45000,0.3,810
2,1,45000,0.3,306
2,1,45000,0.3,565
2,1,45000,0.3,367
2,1,45000,0.3,317
2,1,45000,0.3,675
2,1,45000,0.3,588
2,1,45000,0.3,160
2,1,45000,0.3,444
2,1,45000,0.3,616
2,1,45000,0.3,791
2,1,45000,0.3,595
2,1,45000,0.3,559
2,1,45000,0.3,1134
2,1,45000,0.3,393
2,1,45000,0.3,1029
2,1,45000,0.3,961
2,1,45000,0.3,706
2,1,45000,0.3,361
2,1,45000,0.3,444
2,1,45000,0.3,1063
2,1,45000,0.3,346
2,1,45000,0.3,866
2,1,45000,0.3,684
2,1,45000,0.3,550
2,1,45000,0.3,301
2,1,45000,0.3,850
2,1,45000,0.3,842
2,1,45000,0.3,500
2,1,45000,0.3,536
2,1,45000,0.3,739
2,1,45000,0.3,674
2,1,45000,0.3,576
2,1,45000,0.3,1094
2,1,45000,0.3,815
2,1,45000,0.3,845
2,1,45000,0.4,1000
2,1,45000,0.4,606
2,1,45000,0.4,430
2,1,45000,0.4,759
2,1,45000,0.4,1588
2,1,45000,0.4,300
2,1,45000,0.4,561
2,1,45000,0.4,1046
2,1,45000,0.4,557
2,1,45000,0.4,467
2,1,45000,0.4,540
2,1,45000,0.4,920
2,1,45000,0.4,890
2,1,45000,0.4,343
2,1,45000,0.4,1148
2,1,45000,0.4,1210
2,1,45000,0.4,1030
2,1,45000,0.4,820
2,1,45000,0.4,988
2,1,45000,0.4,448
2,1,45000,0.4,833
2,1,45000,0.4,1215
2,1,45000,0.4,740
2,1,45000,0.4,776
2,1,45000,0.4,582
2,1,45000,0.4,897
2,1,45000,0.4,1007
2,1,45000,0.4,1046
2,1,45000,0.4,807
2,1,45000,0.4,303
2,1,45000,0.4,556
2,1,45000,0.4,1323
2,1,45000,0.4,1010
2,1,45000,0.4,716
2,1,45000,0.4,987
2,1,45000,0.4,1028
2,1,45000,0.4,738
2,1,45000,0.4,647
2,1,45000,0.4,778
2,1,45000,0.4,905
2,1,45000,0.4,1386
2,1,45000,0.4,442
2,1,45000,0.4,592
2,1,45000,0.4,529
2,1,45000,0.4,618
2,1,45000,0.4,1032
2,1,45000,0.4,357
2,1,45000,0.4,432
2,1,45000,0.4,1003
2,1,45000,0.4,962
2,1,45000,0.4,771
2,1,45000,0.4,1154
2,1,45000,0.4,604
2,1,45000,0.4,479
2,1,45000,0.4,1166
2,1,45000,0.4,705
2,1,45000,0.4,720
2,1,45000,0.4,787
2,1,45000,0.4,871
2,1,45000,0.4,583
2,1,45000,0.4,576
2,1,45000,0.4,1087
2,1,45000,0.4,561
2,1,45000,0.4,1008
2,1,45000,0.4,818
2,1,45000,0.4,1325
2,1,45000,0.4,862
2,1,45000,0.4,571
2,1,45000,0.4,662
2,1,45000,0.4,723
2,1,45000,0.4,874
2,1,45000,0.4,736
2,1,45000,0.4,816
2,1,45000,0.4,1197
2,1,45000,0.4,608
2,1,45000,0.4,258
2,1,45000,0.4,640
2,1,45000,0.4,1498
2,1,45000,0.4,345
2,1,45000,0.4,668
2,1,45000,0.4,726
2,1,45000,0.4,697
2,1,45000,0.4,878
2,1,45000,0.4,644
2,1,45000,0.4,253
2,1,45000,0.4,976
2,1,45000,0.4,972
2,1,45000,0.4,374
2,1,45000,0.4,622
2,1,45000,0.4,1209
2,1,45000,0.4,546
2,1,45000,0.4,552
2,1,45000,0.4,1307
2,1,45000,0.4,507
2,1,45000,0.4,367
2,1,45000,0.4,817
2,1,45000,0.4,773
2,1,45000,0.4,915
2,1,45000,0.4,628
2,1,45000,0.4,1077
2,1,45000,0.5,1027
2,1,45000,0.5,1189
2,1,45000,0.5,746
2,1,45000,0.5,600
2,1,45000,0.5,860
2,1,45000,0.5,580
2,1,45000,0.5,702
2,1,45000,0.5,176
2,1,45000,0.5,751
2,1,45000,0.5,570
2,1,45000,0.5,878
2,1,45000,0.5,523
2,1,45000,0.5,634
2,1,45000,0.5,582
2,1,45000,0.5,902
2,1,45000,0.5,817
2,1,45000,0.5,603
2,1,45000,0.5,635
2,1,45000,0.5,355
2,1,45000,0.5,578
2,1,45000,0.5,796
2,1,45000,0.5,1083
2,1,45000,0.5,841
2,1,45000,0.5,781
2,1,45000,0.5,744
2,1,45000,0.5,797
2,1,45000,0.5,494
2,1,45000,0.5,784
2,1,45000,0.5,199
2,1,45000,0.5,1081
2,1,45000,0.5,1370
2,1,45000,0.5,1137
2,1,45000,0.5,759
2,1,45000,0.5,717
2,1,45000,0.5,234
2,1,45000,0.5,653
2,1,45000,0.5,1148
2,1,45000,0.5,627
2,1,45000,0.5,860
2,1,45000,0.5,723
2,1,45000,0.5,1039
2,1,45000,0.5,1341
2,1,45000,0.5,679
2,1,45000,0.5,1174
2,1,45000,0.5,564
2,1,45000,0.5,568
2,1,45000,0.5,435
2,1,45000,0.5,1073
2,1,45000,0.5,732
2,1,45000,0.5,566
2,1,45000,0.5,550
2,1,45000,0.5,345
2,1,45000,0.5,353
2,1,45000,0.5,648
2,1,45000,0.5,339
2,1,45000,0.5,832
2,1,45000,0.5,869
2,1,45000,0.5,715
2,1,45000,0.5,904
2,1,45000,0.5,688
2,1,45000,0.5,436
2,1,45000,0.5,625
2,1,45000,0.5,710
2,1,45000,0.5,776
2,1,45000,0.5,1048
2,1,45000,0.5,379
2,1,45000,0.5,331
2,1,45000,0.5,436
2,1,45000,0.5,506
2,1,45000,0.5,794
2,1,45000,0.5,593
2,1,45000,0.5,996
2,1,45000,0.5,1369
2,1,45000,0.5,696
2,1,45000,0.5,922
2,1,45000,0.5,843
2,1,45000,0.5,508
2,1,45000,0.5,1325
2,1,45000,0.5,865
2,1,45000,0.5,733
2,1,45000,0.5,555
2,1,45000,0.5,579
2,1,45000,0.5,392
2,1,45000,0.5,1039
2,1,45000,0.5,516
2,1,45000,0.5,840
2,1,45000,0.5,1011
2,1,45000,0.5,643
2,1,45000,0.5,1054
2,1,45000,0.5,434
2,1,45000,0.5,1131
2,1,45000,0.5,901
2,1,45000,0.5,567
2,1,45000,0.5,866
2,1,45000,0.5,1025
2,1,45000,0.5,754
2,1,45000,0.5,55
2,1,45000,0.5,184
2,1,45000,0.5,1229
2,1,45000,0.5,906
2,1,50000,0.1,562
2,1,50000,0.1,255
2,1,50000,0.1,546
2,1,50000,0.1,310
2,1,50000,0.1,470
2,1,50000,0.1,767
2,1,50000,0.1,358
2,1,50000,0.1,551
2,1,50000,0.1,485
2,1,50000,0.1,702
2,1,50000,0.1,493
2,1,50000,0.1,833
2,1,50000,0.1,618
2,1,50000,0.1,467
2,1,50000,0.1,1056
2,1,50000,0.1,1077
2,1,50000,0.1,387
2,1,50000,0.1,779
2,1,50000,0.1,325
2,1,50000,0.1,865
2,1,50000,0.1,1176
2,1,50000,0.1,505
2,1,50000,0.1,340
2,1,50000,0.1,731
2,1,50000,0.1,563
2,1,50000,0.1,575
2,1,50000,0.1,677
2,1,50000,0.1,400
2,1,50000,0.1,386
2,1,50000,0.1,340
2,1,50000,0.1,1024
2,1,50000,0.1,447
2,1,50000,0.1,587
2,1,50000,0.1,389
2,1,50000,0.1,1004
2,1,50000,0.1,533
2,1,50000,0.1,562
2,1,50000,0.1,691
2,1,50000,0.1,492
2,1,50000,0.1,944
2,1,50000,0.1,638
2,1,50000,0.1,788
2,1,50000,0.1,587
2,1,50000,0.1,641
2,1,50000,0.1,593
2,1,50000,0.1,1029
2,1,50000,0.1,332
2,1,50000,0.1,625
2,1,50000,0.1,627
2,1,50000,0.1,378
2,1,50000,0.1,710
2,1,50000,0.1,566
2,1,50000,0.1,299
2,1,50000,0.1,537
2,1,50000,0.1,936
2,1,50000,0.1,684
2,1,50000,0.1,413
2,1,50000,0.1,531
2,1,50000,0.1,359
2,1,50000,0.1,442
2,1,50000,0.1,525
2,1,50000,0.1,1086
2,1,50000,0.1,262
2,1,50000,0.1,735
2,1,50000,0.1,286
2,1,50000,0.1,641
2,1,50000,0.1,950
2,1,50000,0.1,780
2,1,50000,0.1,832
2,1,50000,0.1,843
2,1,50000,0.1,779
2,1,50000,0.1,988
2,1,50000,0.1,518
2,1,50000,0.1,590
2,1,50000,0.1,766
2,1,50000,0.1,615
2,1,50000,0.1,610
2,1,50000,0.1,447
2,1,50000,0.1,676
2,1,50000,0.1,872
2,1,50000,0.1,544
2,1,50000,0.1,520
2,1,50000,0.1,580
2,1,50000,0.1,748
2,1,50000,0.1,595
2,1,50000,0.1,772
2,1,50000,0.1,579
2,1,50000,0.1,1009
2,1,50000,0.1,242
2,1,50000,0.1,545
2,1,50000,0.1,426
2,1,50000,0.1,304
2,1,50000,0.1,384
2,1,50000,0.1,221
2,1,50000,0.1,436
2,1,50000,0.1,484
2,1,50000,0.1,1198
2,1,50000,0.1,702
2,1,50000,0.1,775
2,1,50000,0.1,825
2,1,50000,0.2,700
2,1,50000,0.2,586
2,1,50000,0.2,675
2,1,50000,0.2,285
2,1,50000,0.2,192
2,1,50000,0.2,888
2,1,50000,0.2,439
2,1,50000,0.2,870
2,1,50000,0.2,919
2,1,50000,0.2,940
2,1,50000,0.2,1021
2,1,50000,0.2,262
2,1,50000,0.2,495
2,1,50000,0.2,924
2,1,50000,0.2,800
2,1,50000,0.2,245
2,1,50000,0.2,858
2,1,50000,0.2,300
2,1,50000,0.2,418
2,1,50000,0.2,838
2,1,50000,0.2,776
2,1,50000,0.2,644
2,1,50000,0.2,698
2,1,50000,0.2,636
2,1,50000,0.2,528
2,1,50000,0.2,1046
2,1,50000,0.2,499
2,1,50000,0.2,930
2,1,50000,0.2,584
2,1,50000,0.2,534
2,1,50000,0.2,269
2,1,50000,0.2,984
2,1,50000,0.2,1077
2,1,50000,0.2,421
2,1,50000,0.2,770
2,1,50000,0.2,979
2,1,50000,0.2,1054
2,1,50000,0.2,351
2,1,50000,0.2,1094
2,1,50000,0.2,714
2,1,50000,0.2,332
2,1,50000,0.2,436
2,1,50000,0.2,78
2,1,50000,0.2,621
2,1,50000,0.2,564
2,1,50000,0.2,970
2,1,50000,0.2,864
2,1,50000,0.2,720
2,1,50000,0.2,447
2,1,50000,0.2,327
2,1,50000,0.2,224
2,1,50000,0.2,643
2,1,50000,0.2,932
2,1,50000,0.2,962
2,1,50000,0.2,535
2,1,50000,0.2,397
2,1,50000,0.2,1131
2,1,50000,0.2,935
2,1,50000,0.2,805
2,1,50000,0.2,653
2,1,50000,0.2,968
2,1,50000,0.2,851
2,1,50000,0.2,941
2,1,50000,0.2,1043
2,1,50000,0.2,577
2,1,50000,0.2,414
2,1,50000,0.2,895
2,1,50000,0.2,1383
2,1,50000,0.2,745
2,1,50000,0.2,833
2,1,50000,0.2,151
2,1,50000,0.2,921
2,1,50000,0.2,451
2,1,50000,0.2,1025
2,1,50000,0.2,1042
2,1,50000,0.2,421
2,1,50000,0.2,1036
2,1,50000,0.2,690
2,1,50000,0.2,935
2,1,50000,0.2,726
2,1,50000,0.2,780
2,1,50000,0.2,295
2,1,50000,0.2,568
2,1,50000,0.2,423
2,1,50000,0.2,609
2,1,50000,0.2,632
2,1,50000,0.2,92
2,1,50000,0.2,1170
2,1,50000,0.2,589
2,1,50000,0.2,1104
2,1,50000,0.2,890
2,1,50000,0.2,750
2,1,50000,0.2,653
2,1,50000,0.2,449
2,1,50000,0.2,518
2,1,50000,0.2,1172
2,1,50000,0.2,1367
2,1,50000,0.2,842
2,1,50000,0.2,689
2,1,50000,0.2,919
2,1,50000,0.3,406
2,1,50000,0.3,812
2,1,50000,0.3,562
2,1,50000,0.3,617
2,1,50000,0.3,527
2,1,50000,0.3,697
2,1,50000,0.3,893
2,1,50000,0.3,314
2,1,50000,0.3,791
2,1,50000,0.3,840
2,1,50000,0.3,1098
2,1,50000,0.3,1149
2,1,50000,0.3,684
2,1,50000,0.3,630
2,1,50000,0.3,949
2,1,50000,0.3,686
2,1,50000,0.3,278
2,1,50000,0.3,733
2,1,50000,0.3,438
2,1,50000,0.3,194
2,1,50000,0.3,1153
2,1,50000,0.3,1121
2,1,50000,0.3,199
2,1,50000,0.3,605
2,1,50000,0.3,1089
2,1,50000,0.3,389
2,1,50000,0.3,330
2,1,50000,0.3,636
2,1,50000,0.3,569
2,1,50000,0.3,540
2,1,50000,0.3,713
2,1,50000,0.3,920
2,1,50000,0.3,1052
2,1,50000,0.3,862
2,1,50000,0.3,774
2,1,50000,0.3,1085
2,1,50000,0.3,820
2,1,50000,0.3,722
2,1,50000,0.3,450
2,1,50000,0.3,904
2,1,50000,0.3,751
2,1,50000,0.3,725
2,1,50000,0.3,1168
2,1,50000,0.3,758
2,1,50000,0.3,809
2,1,50000,0.3,799
2,1,50000,0.3,719
2,1,50000,0.3,997
2,1,50000,0.3,502
2,1,50000,0.3,468
2,1,50000,0.3,696
2,1,50000,0.3,777
2,1,50000,0.3,491
2,1,50000,0.3,431
2,1,50000,0.3,618
2,1,50000,0.3,662
2,1,50000,0.3,877
